,id_ticket,fecha,id_empleado,id_agente,categoría,tipo,severidad,prioridad,días_resolución,satisfacción,semestre
3796,KDLEER-3242691093,2016-11-17,239.0,30.0,Software,Problema,2 - Normal,0 - Sin Asignar,2.0,5.0,semestre1
3797,KDLEER-3342637170,2016-09-24,1937.0,41.0,Software,Problema,2 - Normal,0 - Sin Asignar,3.0,5.0,semestre1
3798,KDLEER-3642598796,2016-08-16,519.0,27.0,Hardware,Problema,2 - Normal,0 - Sin Asignar,6.0,5.0,semestre1
3799,KDLEER-3842515803,2016-05-25,330.0,18.0,Software,Problema,2 - Normal,0 - Sin Asignar,8.0,3.0,semestre2
3800,KDLEER-4142615650,2016-09-02,955.0,6.0,Software,Problema,2 - Normal,0 - Sin Asignar,1.0,5.0,semestre1
3801,KDLEER-4142644831,2016-10-01,1763.0,8.0,Hardware,Problema,2 - Normal,0 - Sin Asignar,11.0,4.0,semestre1
3802,KDLEER-4642638935,2016-09-25,1943.0,39.0,Hardware,Problema,2 - Normal,0 - Sin Asignar,16.0,5.0,semestre1
3803,KDLEER-4742468286,2016-04-08,1898.0,22.0,Hardware,Problema,2 - Normal,0 - Sin Asignar,17.0,4.0,semestre2
3804,KDLEER-5242490284,2016-04-30,1878.0,32.0,Hardware,Problema,2 - Normal,0 - Sin Asignar,12.0,3.0,semestre2
3805,KDLEER-5242571500,2016-07-20,1860.0,15.0,Software,Problema,2 - Normal,0 - Sin Asignar,2.0,3.0,semestre1
3806,KDLEER-5242668762,2016-10-25,386.0,17.0,Software,Problema,2 - Normal,0 - Sin Asignar,2.0,2.0,semestre1
3807,KDLEER-5242678630,2016-11-04,563.0,26.0,Software,Problema,2 - Normal,0 - Sin Asignar,2.0,5.0,semestre1
3808,KDLEER-5342457498,2016-03-28,89.0,34.0,Software,Problema,2 - Normal,0 - Sin Asignar,3.0,5.0,semestre2
3809,KDLEER-5342567868,2016-07-16,236.0,38.0,Software,Problema,2 - Normal,0 - Sin Asignar,3.0,3.0,semestre1
3810,KDLEER-5442544629,2016-06-23,102.0,6.0,Software,Problema,2 - Normal,0 - Sin Asignar,4.0,3.0,semestre2
3811,KDLEER-5542455987,2016-03-26,1768.0,29.0,Software,Problema,2 - Normal,0 - Sin Asignar,5.0,1.0,semestre2
3812,KDLEER-5642721384,2016-12-17,918.0,13.0,Software,Problema,2 - Normal,0 - Sin Asignar,6.0,1.0,semestre1
3813,KDLEER-5842549181,2016-06-28,218.0,31.0,Hardware,Problema,2 - Normal,0 - Sin Asignar,8.0,4.0,semestre2
3814,KDLEER-6342680665,2016-11-06,86.0,36.0,Software,Problema,2 - Normal,0 - Sin Asignar,3.0,2.0,semestre1
3815,KDLEER-6742549664,2016-06-28,546.0,26.0,Hardware,Problema,2 - Normal,0 - Sin Asignar,7.0,1.0,semestre2
3816,KDLEER-6942485498,2016-04-25,59.0,4.0,Hardware,Problema,2 - Normal,0 - Sin Asignar,8.0,1.0,semestre2
3817,KDLEER-7242476378,2016-04-16,827.0,43.0,Software,Problema,2 - Normal,0 - Sin Asignar,2.0,4.0,semestre2
3818,KDLEER-7242666594,2016-10-23,1829.0,15.0,Software,Problema,2 - Normal,0 - Sin Asignar,2.0,1.0,semestre1
3819,KDLEER-8442602668,2016-08-20,1846.0,26.0,Software,Problema,2 - Normal,0 - Sin Asignar,4.0,3.0,semestre1
3820,KDLEER-8442639619,2016-09-26,241.0,26.0,Software,Problema,2 - Normal,0 - Sin Asignar,4.0,3.0,semestre1
3821,KDLEER-8642422125,2016-02-22,1092.0,11.0,Hardware,Problema,2 - Normal,0 - Sin Asignar,16.0,1.0,semestre2
3822,KDLEER-8642663871,2016-10-20,1897.0,18.0,Software,Problema,2 - Normal,0 - Sin Asignar,6.0,1.0,semestre1
3823,KDLEER-8642672920,2016-10-29,1292.0,19.0,Software,Problema,2 - Normal,0 - Sin Asignar,6.0,1.0,semestre1
3824,KDLEER-8742379306,2016-01-10,1700.0,13.0,Software,Problema,4 - Crítico,0 - Sin Asignar,7.0,3.0,semestre2
3825,KDLEER-8742677887,2016-11-03,188.0,28.0,Software,Problema,2 - Normal,0 - Sin Asignar,7.0,4.0,semestre1
3826,KDLEER-8742684466,2016-11-10,506.0,34.0,Hardware,Problema,2 - Normal,0 - Sin Asignar,7.0,4.0,semestre1
3828,KDLEER-8942669249,2016-10-26,1634.0,32.0,Software,Problema,2 - Normal,0 - Sin Asignar,9.0,1.0,semestre1
3829,KDLEER-9142414169,2016-02-14,696.0,1.0,Software,Problema,2 - Normal,0 - Sin Asignar,1.0,4.0,semestre2
3830,KDLEER-9142610498,2016-08-28,1479.0,34.0,Software,Problema,2 - Normal,0 - Sin Asignar,1.0,5.0,semestre1
3831,KDLEER-9142616483,2016-09-03,1778.0,4.0,Software,Problema,2 - Normal,0 - Sin Asignar,1.0,3.0,semestre1
3832,KDLEER-9242566012,2016-07-15,1471.0,30.0,Software,Problema,2 - Normal,0 - Sin Asignar,2.0,4.0,semestre1
3833,KDLEER-9542513036,2016-05-23,873.0,30.0,Hardware,Problema,2 - Normal,0 - Sin Asignar,5.0,5.0,semestre2
3835,KDLEER-9742671017,2016-10-28,501.0,40.0,Software,Problema,2 - Normal,0 - Sin Asignar,7.0,1.0,semestre1
3836,KDLEER-9842710240,2016-12-06,84.0,2.0,Hardware,Problema,2 - Normal,0 - Sin Asignar,8.0,3.0,semestre1
3837,KDLEET-0442376060,2016-01-07,146.0,30.0,Software,Problema,2 - Normal,0 - Sin Asignar,4.0,2.0,semestre2
3838,KDLEET-0542387682,2016-01-18,68.0,36.0,Software,Problema,2 - Normal,0 - Sin Asignar,5.0,4.0,semestre2
3839,KDLEET-2042391272,2016-01-22,207.0,42.0,Software,Problema,2 - Normal,0 - Sin Asignar,0.0,5.0,semestre2
3840,KDLEET-2242573857,2016-07-22,585.0,18.0,Software,Problema,2 - Normal,0 - Sin Asignar,2.0,1.0,semestre1
3841,KDLEET-2342482965,2016-04-22,406.0,49.0,Hardware,Problema,2 - Normal,0 - Sin Asignar,13.0,4.0,semestre2
3842,KDLEET-2642568616,2016-07-17,431.0,46.0,Software,Problema,2 - Normal,0 - Sin Asignar,6.0,3.0,semestre1
3843,KDLEET-3042532008,2016-06-11,1690.0,20.0,Software,Problema,2 - Normal,0 - Sin Asignar,0.0,1.0,semestre2
3844,KDLEET-3542576284,2016-07-25,1598.0,12.0,Hardware,Problema,2 - Normal,0 - Sin Asignar,5.0,3.0,semestre1
3845,KDLEET-3842573919,2016-07-22,551.0,19.0,Hardware,Problema,2 - Normal,0 - Sin Asignar,8.0,3.0,semestre1
3846,KDLEET-4342421132,2016-02-21,683.0,31.0,Software,Problema,2 - Normal,0 - Sin Asignar,3.0,4.0,semestre2
3847,KDLEET-5042657129,2016-10-14,1152.0,11.0,Software,Problema,2 - Normal,0 - Sin Asignar,0.0,4.0,semestre1
3848,KDLEET-6642469868,2016-04-09,396.0,48.0,Hardware,Problema,2 - Normal,0 - Sin Asignar,6.0,4.0,semestre2
3849,KDLEET-7242413641,2016-02-13,194.0,26.0,Software,Problema,2 - Normal,0 - Sin Asignar,2.0,3.0,semestre2
3850,KDLEET-7242448507,2016-03-19,60.0,5.0,Software,Problema,2 - Normal,0 - Sin Asignar,2.0,4.0,semestre2
3851,KDLEET-8142633854,2016-09-20,1855.0,48.0,Software,Problema,2 - Normal,0 - Sin Asignar,1.0,5.0,semestre1
3852,KDLEET-8642705330,2016-12-01,413.0,3.0,Hardware,Problema,2 - Normal,0 - Sin Asignar,16.0,5.0,semestre1
3853,KDLEET-9342385734,2016-01-16,1173.0,7.0,Software,Problema,2 - Normal,0 - Sin Asignar,3.0,4.0,semestre2
3854,KDLEET-9442431932,2016-03-02,923.0,39.0,Software,Problema,2 - Normal,0 - Sin Asignar,4.0,3.0,semestre2
4050,KDLTER-0042465943,2016-04-05,144.0,49.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,10.0,5.0,semestre2
4051,KDLTER-0142504385,2016-05-14,118.0,3.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12.0,5.0,semestre2
4052,KDLTER-0142672003,2016-10-29,20.0,40.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,11.0,5.0,semestre1
4053,KDLTER-0142679880,2016-11-05,1808.0,28.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,11.0,5.0,semestre1
4054,KDLTER-0342567051,2016-07-16,165.0,50.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,13.0,4.0,semestre1
4055,KDLTER-0342631439,2016-09-18,1463.0,24.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,3.0,semestre1
4056,KDLTER-0442548281,2016-06-27,598.0,2.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,4.0,3.0,semestre2
4057,KDLTER-0442594470,2016-08-12,1107.0,34.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,4.0,2.0,semestre1
4058,KDLTER-0542529826,2016-06-08,1342.0,48.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,5.0,4.0,semestre2
4059,KDLTER-0542650236,2016-10-07,1613.0,12.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,5.0,3.0,semestre1
4060,KDLTER-0542683268,2016-11-09,1566.0,32.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,15.0,5.0,semestre1
4061,KDLTER-0642556888,2016-07-05,278.0,8.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,6.0,5.0,semestre1
4062,KDLTER-0742663686,2016-10-20,1458.0,6.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,7.0,1.0,semestre1
4063,KDLTER-0842441233,2016-03-12,833.0,32.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,5.0,3.0,semestre2
4064,KDLTER-0942412287,2016-02-12,928.0,22.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,9.0,2.0,semestre2
4065,KDLTER-1042398811,2016-01-29,321.0,8.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,5.0,semestre2
4066,KDLTER-1042498052,2016-05-08,445.0,10.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,5.0,semestre2
4067,KDLTER-1142661848,2016-10-18,444.0,48.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,3.0,semestre1
4068,KDLTER-1142721143,2016-12-17,1464.0,1.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,15.0,5.0,semestre1
4069,KDLTER-1242585460,2016-08-03,1846.0,44.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12.0,5.0,semestre1
4070,KDLTER-1342475283,2016-04-15,648.0,2.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,3.0,semestre2
4071,KDLTER-1342592898,2016-08-10,499.0,38.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,5.0,semestre1
4072,KDLTER-1342593925,2016-08-11,882.0,9.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,4.0,semestre1
4073,KDLTER-1342638745,2016-09-25,1074.0,37.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,4.0,semestre1
4074,KDLTER-1442424741,2016-02-24,154.0,17.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,4.0,5.0,semestre2
4075,KDLTER-1442468800,2016-04-08,160.0,8.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,4.0,3.0,semestre2
4076,KDLTER-1442493454,2016-05-03,1905.0,24.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,4.0,5.0,semestre2
4077,KDLTER-1442639951,2016-09-26,535.0,9.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,4.0,3.0,semestre1
4078,KDLTER-1642388448,2016-01-19,1254.0,4.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,7.0,3.0,semestre2
4079,KDLTER-1642514836,2016-05-24,193.0,8.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,6.0,4.0,semestre2
4080,KDLTER-1642517472,2016-05-27,1837.0,14.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,6.0,3.0,semestre2
4081,KDLTER-1642521469,2016-05-31,86.0,14.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,6.0,5.0,semestre2
4082,KDLTER-1642541671,2016-06-20,777.0,46.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,6.0,5.0,semestre2
4083,KDLTER-1642580080,2016-07-29,1548.0,50.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,4.0,1.0,semestre1
4084,KDLTER-1642732920,2016-12-28,852.0,9.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,6.0,3.0,semestre1
4085,KDLTER-1742678840,2016-11-04,254.0,38.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,17.0,1.0,semestre1
4086,KDLTER-1842482977,2016-04-22,577.0,49.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,8.0,4.0,semestre2
4087,KDLTER-1842612628,2016-08-30,1392.0,16.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,15.0,4.0,semestre1
4088,KDLTER-1942523563,2016-06-02,1756.0,5.0,Hardware,Solicitud,4 - Crítico,0 - Sin Asignar,8.0,3.0,semestre2
4089,KDLTER-2042393453,2016-01-24,1385.0,14.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,5.0,semestre2
4090,KDLTER-2042464884,2016-04-04,608.0,38.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,1.0,semestre2
4091,KDLTER-2042628557,2016-09-15,845.0,5.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,3.0,semestre1
4092,KDLTER-2042636151,2016-09-23,795.0,31.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,1.0,semestre1
4093,KDLTER-2142609473,2016-08-27,1187.0,4.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,11.0,4.0,semestre1
4094,KDLTER-2142641331,2016-09-28,623.0,3.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,4.0,semestre1
4095,KDLTER-2242424659,2016-02-24,505.0,36.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,2.0,5.0,semestre2
4096,KDLTER-2242521833,2016-05-31,303.0,38.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12.0,5.0,semestre2
4097,KDLTER-2242523348,2016-06-02,954.0,3.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,12.0,4.0,semestre2
4098,KDLTER-2242611931,2016-08-29,243.0,29.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,2.0,4.0,semestre1
4099,KDLTER-2242621909,2016-09-08,880.0,9.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,17.0,1.0,semestre1
4100,KDLTER-2242632850,2016-09-19,1915.0,48.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,12.0,5.0,semestre1
4101,KDLTER-2342596472,2016-08-14,797.0,34.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,3.0,semestre1
4102,KDLTER-2342616141,2016-09-03,1184.0,31.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,1.0,semestre1
4103,KDLTER-2342652372,2016-10-09,1927.0,3.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,13.0,5.0,semestre1
4104,KDLTER-2642476554,2016-04-16,1885.0,5.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,6.0,3.0,semestre2
4105,KDLTER-2742541069,2016-06-20,1816.0,40.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,7.0,4.0,semestre2
4106,KDLTER-2742626401,2016-09-13,200.0,4.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,7.0,1.0,semestre1
4107,KDLTER-3042409809,2016-02-09,1840.0,28.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,10.0,3.0,semestre2
4108,KDLTER-3142376408,2016-01-07,540.0,44.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,4.0,semestre2
4109,KDLTER-3142728589,2016-12-24,1238.0,15.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,3.0,semestre1
4110,KDLTER-3242422443,2016-02-22,244.0,4.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,12.0,5.0,semestre2
4111,KDLTER-3242478036,2016-04-18,1213.0,30.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,12.0,4.0,semestre2
4112,KDLTER-3242520963,2016-05-30,1866.0,39.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,6.0,5.0,semestre2
4113,KDLTER-3242634979,2016-09-21,277.0,49.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,12.0,3.0,semestre1
4114,KDLTER-3242646647,2016-10-03,904.0,16.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12.0,3.0,semestre1
4115,KDLTER-3342426998,2016-02-26,1689.0,9.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,3.0,semestre2
4116,KDLTER-3342518318,2016-05-28,721.0,13.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,13.0,3.0,semestre2
4117,KDLTER-3342556731,2016-07-05,1733.0,27.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,3.0,semestre1
4118,KDLTER-3342597001,2016-08-15,260.0,30.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,4.0,semestre1
4119,KDLTER-3342701746,2016-11-27,244.0,27.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,2.0,semestre1
4120,KDLTER-3542431379,2016-03-02,237.0,23.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,15.0,3.0,semestre2
4121,KDLTER-3542624669,2016-09-11,76.0,6.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,4.0,1.0,semestre1
4122,KDLTER-3742460486,2016-03-31,818.0,14.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,7.0,4.0,semestre2
4123,KDLTER-3742506292,2016-05-16,299.0,22.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,17.0,4.0,semestre2
4124,KDLTER-3842449481,2016-03-20,1248.0,14.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,8.0,3.0,semestre2
4125,KDLTER-3842476502,2016-04-16,1930.0,25.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,8.0,1.0,semestre2
4126,KDLTER-3842516082,2016-05-26,348.0,20.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12.0,5.0,semestre2
4127,KDLTER-3842521677,2016-05-31,1057.0,26.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,8.0,5.0,semestre2
4128,KDLTER-3842594337,2016-08-12,1253.0,43.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,8.0,1.0,semestre1
4129,KDLTER-3942675988,2016-11-01,1748.0,39.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,9.0,4.0,semestre1
4130,KDLTER-4042504267,2016-05-14,1996.0,32.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,10.0,3.0,semestre2
4131,KDLTER-4142483267,2016-04-23,1386.0,42.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,11.0,3.0,semestre2
4132,KDLTER-4142608342,2016-08-26,1704.0,43.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,4.0,semestre1
4133,KDLTER-4242416152,2016-02-16,575.0,41.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12.0,3.0,semestre2
4134,KDLTER-4242555075,2016-07-04,1547.0,30.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,2.0,1.0,semestre1
4135,KDLTER-4242676679,2016-11-02,1937.0,26.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,2.0,5.0,semestre1
4136,KDLTER-4442714620,2016-12-10,1582.0,6.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,14.0,4.0,semestre1
4137,KDLTER-4542462007,2016-04-02,850.0,40.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,5.0,3.0,semestre2
4138,KDLTER-4542487770,2016-04-27,437.0,7.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,15.0,4.0,semestre2
4139,KDLTER-4542632200,2016-09-19,1130.0,2.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,5.0,3.0,semestre1
4140,KDLTER-4742652239,2016-10-09,1263.0,22.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,4.0,4.0,semestre1
4141,KDLTER-4842638645,2016-09-25,694.0,26.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,8.0,3.0,semestre1
4142,KDLTER-4942516638,2016-05-26,1133.0,46.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,9.0,5.0,semestre2
4143,KDLTER-4942648339,2016-10-05,213.0,33.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,4.0,semestre1
4144,KDLTER-5042397836,2016-01-28,43.0,8.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,5.0,semestre2
4145,KDLTER-5042680378,2016-11-06,1267.0,13.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,15.0,3.0,semestre1
4146,KDLTER-5042703548,2016-11-29,1844.0,25.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,10.0,1.0,semestre1
4147,KDLTER-5142423221,2016-02-23,1572.0,32.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,11.0,3.0,semestre2
4148,KDLTER-5142509276,2016-05-19,1497.0,12.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,3.0,semestre2
4149,KDLTER-5142530754,2016-06-09,265.0,27.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,3.0,semestre2
4150,KDLTER-5142644653,2016-10-01,1255.0,26.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,11.0,1.0,semestre1
4151,KDLTER-5242465029,2016-04-05,1502.0,20.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12.0,3.0,semestre2
4152,KDLTER-5242486847,2016-04-26,314.0,38.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12.0,3.0,semestre2
4153,KDLTER-5242699421,2016-11-25,322.0,14.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12.0,4.0,semestre1
4154,KDLTER-5342656075,2016-10-13,1857.0,20.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,4.0,semestre1
4155,KDLTER-5442596777,2016-08-14,1187.0,17.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,14.0,1.0,semestre1
4156,KDLTER-5542449143,2016-03-20,754.0,41.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,5.0,3.0,semestre2
4157,KDLTER-5542449742,2016-03-20,1464.0,7.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,15.0,4.0,semestre2
4158,KDLTER-5542674137,2016-10-31,1383.0,41.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,15.0,5.0,semestre1
4159,KDLTER-5642496697,2016-05-06,1859.0,46.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,6.0,4.0,semestre2
4160,KDLTER-5642497104,2016-05-07,1160.0,1.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,4.0,5.0,semestre2
4161,KDLTER-5642712178,2016-12-08,1587.0,41.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,6.0,4.0,semestre1
4162,KDLTER-5742395934,2016-01-26,253.0,49.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,7.0,5.0,semestre2
4163,KDLTER-5842400276,2016-01-31,137.0,12.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,8.0,4.0,semestre2
4164,KDLTER-5942375272,2016-01-06,297.0,12.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,9.0,4.0,semestre2
4165,KDLTER-5942531887,2016-06-10,988.0,18.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,5.0,3.0,semestre2
4166,KDLTER-6042374010,2016-01-05,1721.0,40.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,2.0,4.0,semestre2
4167,KDLTER-6142585457,2016-08-03,1715.0,4.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,12.0,3.0,semestre1
4168,KDLTER-6142621306,2016-09-08,490.0,3.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,11.0,3.0,semestre1
4169,KDLTER-6142653337,2016-10-10,223.0,43.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,4.0,semestre1
4170,KDLTER-6242519833,2016-05-29,1033.0,18.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,2.0,2.0,semestre2
4171,KDLTER-6242564347,2016-07-13,1494.0,33.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,4.0,semestre1
4172,KDLTER-6242680960,2016-11-06,976.0,29.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,2.0,3.0,semestre1
4173,KDLTER-6242719226,2016-12-15,92.0,12.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,2.0,4.0,semestre1
4174,KDLTER-6342566538,2016-07-15,1393.0,5.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,3.0,semestre1
4175,KDLTER-6342638828,2016-09-25,1552.0,48.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,4.0,semestre1
4176,KDLTER-6442546438,2016-06-25,1743.0,4.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,14.0,1.0,semestre2
4177,KDLTER-6442548746,2016-06-27,1794.0,27.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,14.0,4.0,semestre2
4178,KDLTER-6442593697,2016-08-11,229.0,36.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,4.0,1.0,semestre1
4179,KDLTER-6542393286,2016-01-24,248.0,12.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,5.0,4.0,semestre2
4180,KDLTER-6542470735,2016-04-10,13.0,17.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,5.0,5.0,semestre2
4181,KDLTER-6542601261,2016-08-19,926.0,2.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,5.0,4.0,semestre1
4182,KDLTER-6642484706,2016-04-24,880.0,17.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,6.0,5.0,semestre2
4183,KDLTER-6642613297,2016-08-31,1859.0,32.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,6.0,5.0,semestre1
4184,KDLTER-6742511922,2016-05-21,752.0,49.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,7.0,2.0,semestre2
4185,KDLTER-6742672832,2016-10-29,1473.0,28.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,17.0,4.0,semestre1
4186,KDLTER-6942555699,2016-07-04,819.0,46.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,5.0,3.0,semestre1
4188,KDLTER-7042425085,2016-02-25,28.0,10.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,1.0,semestre2
4189,KDLTER-7042529649,2016-06-08,364.0,26.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,10.0,1.0,semestre2
4190,KDLTER-7042704242,2016-11-30,1024.0,42.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,5.0,semestre1
4191,KDLTER-7142381841,2016-01-12,914.0,18.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,11.0,5.0,semestre2
4192,KDLTER-7142494233,2016-05-04,1423.0,22.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,11.0,4.0,semestre2
4193,KDLTER-7142532976,2016-06-11,1247.0,19.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,3.0,semestre2
